Time,Major Accuracy,Major Groundtruth,Minor Accuracy,Minor Groundtruth
28033,0.5174825174825175,"{76.0: 0, 80.0: 28, 136.0: 35, 152.0: 4, 153.0: 74, 158.0: 2}",0.07142857142857142,"{45.0: 34, 2.0: 7, 8.0: 12, 80.0: 36, 101.0: 10, 116.0: 8, 136.0: 8, 152.0: 8, 153.0: 11, 158.0: 6}"
28049,1.0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 1}",0,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}"
28238,1.0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 1}",0.25,"{45.0: 0, 2.0: 1, 8.0: 0, 80.0: 0, 101.0: 1, 116.0: 1, 136.0: 0, 152.0: 0, 153.0: 1, 158.0: 0}"
28779,1.0,"{76.0: 1, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0}",0.0,"{45.0: 0, 2.0: 0, 8.0: 1, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 2}"
29486,0.5,"{76.0: 1, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 1}",0.3333333333333333,"{45.0: 0, 2.0: 0, 8.0: 1, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 2}"
30368,0.6666666666666666,"{76.0: 1, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 2}",0.3333333333333333,"{45.0: 0, 2.0: 0, 8.0: 1, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 2}"
31054,1.0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 2, 193.0: 0}",0.25,"{45.0: 0, 2.0: 1, 8.0: 0, 80.0: 0, 101.0: 1, 116.0: 1, 136.0: 0, 152.0: 0, 153.0: 1, 158.0: 0}"
31636,1.0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 1}",0.5,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 1, 152.0: 1, 153.0: 0, 158.0: 0}"
32690,0.3333333333333333,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 1, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 2, 193.0: 0, 200.0: 0}",0.0,"{45.0: 0, 2.0: 1, 8.0: 0, 80.0: 0, 101.0: 1, 116.0: 1, 136.0: 0, 152.0: 0, 153.0: 1, 158.0: 0}"
32725,0.5,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 1, 190.0: 0, 193.0: 0, 200.0: 1}",0,"{2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 1, 152.0: 1, 153.0: 0, 158.0: 0}"
32750,0.25,"{76.0: 1, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 2, 200.0: 1}",0,"{2.0: 0, 8.0: 1, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 2}"
34421,1.0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 1, 190.0: 0, 193.0: 0, 200.0: 0}",0.15,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
34453,0.5,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 1, 190.0: 1, 193.0: 0, 200.0: 0}",0.15,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
34505,0.3333333333333333,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 1, 190.0: 1, 193.0: 1, 200.0: 0}",0.15,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
34509,0.25,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 1, 190.0: 1, 193.0: 1, 200.0: 1}",0.15,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
35653,0.4,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 2, 190.0: 1, 193.0: 1, 200.0: 1}",0.1,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
35733,0.3333333333333333,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 2, 190.0: 2, 193.0: 1, 200.0: 1}",0.1,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
35861,0.2857142857142857,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 2, 190.0: 2, 193.0: 2, 200.0: 1}",0.1,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
35964,0.25,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 2, 190.0: 2, 193.0: 2, 200.0: 2}",0.1,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
36853,0.3333333333333333,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 3, 190.0: 2, 193.0: 2, 200.0: 2}",0.1,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
37224,0.3,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 3, 190.0: 3, 193.0: 2, 200.0: 2}",0.15,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
37280,0.2727272727272727,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 3, 190.0: 3, 193.0: 3, 200.0: 2}",0.15,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
37424,0.25,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 3, 190.0: 3, 193.0: 3, 200.0: 3}",0.15,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
37560,0.3076923076923077,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 4, 190.0: 3, 193.0: 3, 200.0: 3}",0.1,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
37676,0.2857142857142857,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3}",0.1,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
38774,0.06666666666666667,"{76.0: 0, 152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 1}",0.1,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
38891,0.125,"{76.0: 0, 152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 2}",0.1,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
38999,0.17647058823529413,"{76.0: 0, 152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 3}",0.1,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
39014,0.2222222222222222,"{76.0: 0, 152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 4}",0.1,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
39174,0.2631578947368421,"{152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 5}",0.1,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
39274,0.3,"{152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 6}",0.1,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
39506,0.3333333333333333,"{152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 7}",0.15,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
40856,0.36363636363636365,"{152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 8}",0.15,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
40870,0.391304347826087,"{152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 9}",0.15,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
40880,0.4166666666666667,"{152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 10}",0.15,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
41101,0.44,"{152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 11}",0.16666666666666666,"{2.0: 2, 8.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}"
42045,0.46153846153846156,"{152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 12}",0.0,"{2.0: 2, 8.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3, 346.0: 0}"
42086,0.48148148148148145,"{152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 13}",0.0,"{2.0: 2, 8.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3, 346.0: 0}"
42157,0.5,"{152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 14}",0.0,"{2.0: 2, 8.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3, 346.0: 0}"
42162,0.5172413793103449,"{152.0: 0, 176.0: 4, 190.0: 4, 193.0: 3, 200.0: 3, 254.0: 15}",0.0,"{2.0: 2, 8.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3, 346.0: 0}"
43680,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 1}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43686,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 2}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43783,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 3}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43784,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 4}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43785,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 5}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43786,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 6}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43787,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 7}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43789,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 8}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43790,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 9}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43791,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 10}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43792,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 11}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43793,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 12}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43794,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 13}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43795,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 14}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43796,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 15}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43797,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 16}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
43798,1.0,"{152.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 17}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 14, 346.0: 0}"
44224,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 1}",0.23529411764705882,"{2.0: 1, 8.0: 2, 101.0: 1, 116.0: 3, 136.0: 3, 152.0: 0, 153.0: 1, 158.0: 2, 254.0: 4, 346.0: 0}"
44236,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 2}",0.23529411764705882,"{2.0: 1, 8.0: 2, 101.0: 1, 116.0: 3, 136.0: 3, 152.0: 0, 153.0: 1, 158.0: 2, 254.0: 4, 346.0: 0}"
44271,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 3}",0.23529411764705882,"{2.0: 1, 8.0: 2, 101.0: 1, 116.0: 3, 136.0: 3, 152.0: 0, 153.0: 1, 158.0: 2, 254.0: 4, 346.0: 0}"
44305,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 4}",0.23529411764705882,"{2.0: 1, 8.0: 2, 101.0: 1, 116.0: 3, 136.0: 3, 152.0: 0, 153.0: 1, 158.0: 2, 254.0: 4, 346.0: 0}"
44336,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 0, 330.0: 1}",0.18181818181818182,"{2.0: 2, 8.0: 1, 101.0: 2, 116.0: 0, 136.0: 0, 152.0: 2, 153.0: 1, 158.0: 1, 254.0: 2, 346.0: 0}"
44347,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 5, 330.0: 0}",0.23529411764705882,"{2.0: 1, 8.0: 2, 101.0: 1, 116.0: 3, 136.0: 3, 152.0: 0, 153.0: 1, 158.0: 2, 254.0: 4, 346.0: 0}"
44357,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 0, 330.0: 2}",0.18181818181818182,"{2.0: 2, 8.0: 1, 101.0: 2, 116.0: 0, 136.0: 0, 152.0: 2, 153.0: 1, 158.0: 1, 254.0: 2, 346.0: 0}"
44385,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 0, 330.0: 3}",0.18181818181818182,"{2.0: 2, 8.0: 1, 101.0: 2, 116.0: 0, 136.0: 0, 152.0: 2, 153.0: 1, 158.0: 1, 254.0: 2, 346.0: 0}"
44483,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 0, 330.0: 4}",0.18181818181818182,"{2.0: 2, 8.0: 1, 101.0: 2, 116.0: 0, 136.0: 0, 152.0: 2, 153.0: 1, 158.0: 1, 254.0: 2, 346.0: 0}"
44499,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 0, 330.0: 5}",0.18181818181818182,"{2.0: 2, 8.0: 1, 101.0: 2, 116.0: 0, 136.0: 0, 152.0: 2, 153.0: 1, 158.0: 1, 254.0: 2, 346.0: 0}"
44526,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 6, 330.0: 0}",0.0,"{2.0: 1, 8.0: 2, 101.0: 1, 116.0: 3, 136.0: 3, 152.0: 0, 153.0: 1, 158.0: 2, 254.0: 4, 346.0: 0}"
44689,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 0, 330.0: 6}",0.0,"{2.0: 2, 8.0: 1, 101.0: 2, 116.0: 0, 136.0: 0, 152.0: 2, 153.0: 1, 158.0: 1, 254.0: 2, 346.0: 0}"
44707,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 7, 330.0: 0}",0.0,"{2.0: 1, 8.0: 2, 101.0: 1, 116.0: 3, 136.0: 3, 152.0: 0, 153.0: 1, 158.0: 2, 254.0: 4, 346.0: 0}"
45029,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 0, 330.0: 7}",0.0,"{2.0: 2, 8.0: 1, 101.0: 2, 116.0: 0, 136.0: 0, 152.0: 2, 153.0: 1, 158.0: 1, 254.0: 2, 346.0: 0}"
45034,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 0, 330.0: 8}",0.0,"{2.0: 2, 8.0: 1, 101.0: 2, 116.0: 0, 136.0: 0, 152.0: 2, 153.0: 1, 158.0: 1, 254.0: 2, 346.0: 0}"
45054,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 0, 330.0: 9}",0.0,"{2.0: 2, 8.0: 1, 101.0: 2, 116.0: 0, 136.0: 0, 152.0: 2, 153.0: 1, 158.0: 1, 254.0: 2, 346.0: 0}"
45070,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 8, 330.0: 0}",0.0,"{2.0: 1, 8.0: 2, 101.0: 1, 116.0: 3, 136.0: 3, 152.0: 0, 153.0: 1, 158.0: 2, 254.0: 4, 346.0: 0}"
45072,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 0, 330.0: 10}",0.0,"{2.0: 2, 8.0: 1, 101.0: 2, 116.0: 0, 136.0: 0, 152.0: 2, 153.0: 1, 158.0: 1, 254.0: 2, 346.0: 0}"
45141,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 0, 330.0: 11}",0.18181818181818182,"{2.0: 2, 8.0: 1, 101.0: 2, 116.0: 0, 136.0: 0, 152.0: 2, 153.0: 1, 158.0: 1, 254.0: 2, 346.0: 0}"
45214,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 9, 330.0: 0}",0.058823529411764705,"{2.0: 1, 8.0: 2, 101.0: 1, 116.0: 3, 136.0: 3, 152.0: 0, 153.0: 1, 158.0: 2, 254.0: 4, 346.0: 0}"
45234,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 10, 330.0: 0}",0.058823529411764705,"{2.0: 1, 8.0: 2, 101.0: 1, 116.0: 3, 136.0: 3, 152.0: 0, 153.0: 1, 158.0: 2, 254.0: 4, 346.0: 0}"
45293,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 0, 330.0: 12}",0.18181818181818182,"{2.0: 2, 8.0: 1, 101.0: 2, 116.0: 0, 136.0: 0, 152.0: 2, 153.0: 1, 158.0: 1, 254.0: 2, 346.0: 0}"
45331,1.0,"{176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0, 254.0: 0, 294.0: 0, 328.0: 0, 330.0: 13}",0.18181818181818182,"{2.0: 2, 8.0: 1, 101.0: 2, 116.0: 0, 136.0: 0, 152.0: 2, 153.0: 1, 158.0: 1, 254.0: 2, 346.0: 0}"
48764,1.0,"{254.0: 0, 294.0: 0, 328.0: 11, 330.0: 0}",0.058823529411764705,"{2.0: 1, 8.0: 2, 101.0: 1, 116.0: 3, 136.0: 3, 152.0: 0, 153.0: 1, 158.0: 2, 254.0: 4, 346.0: 0}"
49276,1.0,"{254.0: 0, 294.0: 0, 328.0: 12, 330.0: 0}",0.058823529411764705,"{2.0: 1, 8.0: 2, 101.0: 1, 116.0: 3, 136.0: 3, 152.0: 0, 153.0: 1, 158.0: 2, 254.0: 4, 346.0: 0}"
50010,1.0,"{254.0: 0, 294.0: 0, 328.0: 0, 330.0: 14}",0.09090909090909091,"{2.0: 2, 8.0: 1, 101.0: 2, 116.0: 0, 136.0: 0, 152.0: 2, 153.0: 1, 158.0: 1, 254.0: 2, 346.0: 0}"
50014,1.0,"{254.0: 0, 294.0: 0, 328.0: 13, 330.0: 0}",0.058823529411764705,"{2.0: 1, 8.0: 2, 101.0: 1, 116.0: 3, 136.0: 3, 152.0: 0, 153.0: 1, 158.0: 2, 254.0: 4, 346.0: 0}"
50606,1.0,"{254.0: 0, 294.0: 0, 328.0: 0, 330.0: 0, 347.0: 1}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 1, 152.0: 1, 153.0: 0, 158.0: 0, 254.0: 0, 346.0: 0}"
50609,1.0,"{254.0: 0, 294.0: 0, 328.0: 0, 330.0: 0, 347.0: 2}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 1, 152.0: 1, 153.0: 0, 158.0: 0, 254.0: 0, 346.0: 0}"
50636,1.0,"{254.0: 0, 294.0: 0, 328.0: 0, 330.0: 0, 347.0: 3}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 1, 152.0: 1, 153.0: 0, 158.0: 0, 254.0: 0, 346.0: 0}"
50681,1.0,"{254.0: 0, 294.0: 0, 328.0: 0, 330.0: 0, 347.0: 4}",0.0,"{2.0: 0, 8.0: 0, 101.0: 0, 116.0: 0, 136.0: 1, 152.0: 1, 153.0: 0, 158.0: 0, 254.0: 0, 346.0: 0}"
